Recipe Key,recipe_activatable_drink_ale_maxhp_42
Recipe Name,Duskfire Ale
Skill,skill_winery_and_brewing
UnlockAtSkillLevel,13
SkillDifficulty,27
XPMultiplier,2.9
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
13,4%,507,551,595,20,41
14,4%,486,528,570,20,40
15,4%,464,505,545,20,39
16,4%,443,481,520,20,38
17,5%,422,458,495,20,43
18,9%,400,435,470,21,60
19,16%,379,412,445,22,84
20,26%,358,389,420,23,117
21,39%,336,365,395,24,157
22,54%,315,342,370,25,196
23,68%,293,319,345,26,226
24,80%,272,296,319,27,241
25,88%,251,273,294,28,243
26,93%,229,249,269,29,234
27,100%,36,39,42,,39
28,100%,32,35,38,,35
29,100%,29,31,33,,31
30,100%,25,27,29,,27
31,100%,21,23,25,,23
32,100%,17,19,21,,19
33,100%,14,15,16,,15
34,100%,10,11,12,,11
35,100%,6,7,8,,7
36,100%,3,3,3,,3
37+,100%,0,0,0,,0
