Recipe Key,recipe_activatable_drink_wine_maxhp_91
Recipe Name,Dry White
Skill,skill_winery_and_brewing
UnlockAtSkillLevel,17
SkillDifficulty,31
XPMultiplier,3.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
17,4%,524,570,616,20,42
18,4%,502,546,590,20,41
19,4%,480,522,564,20,40
20,4%,458,498,538,20,39
21,5%,436,474,512,20,44
22,9%,414,450,486,21,61
23,16%,392,426,460,22,87
24,26%,370,402,434,23,121
25,39%,348,378,408,24,162
26,54%,326,354,382,25,202
27,68%,304,330,356,26,233
28,80%,282,306,330,27,249
29,88%,259,282,305,28,251
30,93%,237,258,279,29,242
31,100%,40,43,46,,43
32,100%,36,39,42,,39
33,100%,32,35,38,,35
34,100%,29,31,33,,31
35,100%,25,27,29,,27
36,100%,21,23,25,,23
37,100%,17,19,21,,19
38,100%,14,15,16,,15
39,100%,10,11,12,,11
40,100%,6,7,8,,7
41+,100%,3,3,3,,3
