Recipe Key,recipe_activatable_drink_mead_staminaregen_16
Recipe Name,Blueberry Mead
Skill,skill_winery_and_brewing
UnlockAtSkillLevel,8
SkillDifficulty,19
XPMultiplier,2.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
8,4%,325,353,381,20,33
9,5%,309,336,363,20,37
10,9%,294,319,345,20,48
11,16%,278,302,327,20,65
12,26%,263,286,308,20,89
13,39%,247,269,290,20,117
14,54%,232,252,272,20,145
15,68%,216,235,254,20,167
16,80%,201,218,236,21,178
17,88%,185,202,218,22,180
18,93%,170,185,200,23,173
19,100%,29,31,33,,31
20,100%,25,27,29,,27
21,100%,21,23,25,,23
22,100%,17,19,21,,19
23,100%,14,15,16,,15
24,100%,10,11,12,,11
25,100%,6,7,8,,7
26,100%,3,3,3,,3
27,100%,0,0,0,,0
28,100%,0,0,0,,0
29+,100%,0,0,0,,0
