Recipe Key,recipe_activatable_drink_ale_resistancebuff_10
Recipe Name,Plain Ale
Skill,skill_winery_and_brewing
UnlockAtSkillLevel,2
SkillDifficulty,5
XPMultiplier,1.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
2,80%,115,125,135,20,104
3,88%,106,115,124,20,104
4,93%,97,106,114,20,100
5,100%,16,17,18,,17
6,100%,12,13,14,,13
7,100%,8,9,10,,9
8,100%,5,5,5,,5
9,100%,1,1,1,,1
10,100%,0,0,0,,0
11,100%,0,0,0,,0
12,100%,0,0,0,,0
13,100%,0,0,0,,0
14,100%,0,0,0,,0
15+,100%,0,0,0,,0
