Recipe Key,recipe_activatable_drink_cider_resistancebuff_5
Recipe Name,Strawberry Mead
Skill,skill_winery_and_brewing
UnlockAtSkillLevel,1
SkillDifficulty,4
XPMultiplier,1.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
1,80%,105,114,124,20,95
2,88%,97,106,114,20,95
3,93%,89,97,105,20,91
4,100%,15,16,17,,16
5,100%,11,12,13,,12
6,100%,7,8,9,,8
7,100%,4,4,4,,4
8,100%,0,0,0,,0
9,100%,0,0,0,,0
10,100%,0,0,0,,0
11,100%,0,0,0,,0
12,100%,0,0,0,,0
13,100%,0,0,0,,0
14+,100%,0,0,0,,0
