Recipe Key,recipe_item_unlock_crafter_alcohol_crafters_1
Recipe Name,Barrel Pieces
Skill,skill_winery_and_brewing
UnlockAtSkillLevel,16
SkillDifficulty,30
XPMultiplier,3.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
16,4%,559,608,657,20,44
17,4%,536,582,629,20,42
18,4%,512,557,601,20,41
19,4%,489,531,574,20,40
20,5%,465,506,546,20,46
21,9%,442,480,518,21,64
22,16%,418,454,491,22,91
23,26%,394,429,463,23,128
24,39%,371,403,435,24,172
25,54%,347,378,408,25,215
26,68%,324,352,380,26,248
27,80%,300,326,353,27,266
28,88%,277,301,325,28,268
29,93%,253,275,297,29,258
30,100%,39,42,45,,42
31,100%,35,38,41,,38
32,100%,31,34,37,,34
33,100%,28,30,32,,30
34,100%,24,26,28,,26
35,100%,20,22,24,,22
36,100%,17,18,19,,18
37,100%,13,14,15,,14
38,100%,9,10,11,,10
39,100%,6,6,6,,6
40+,100%,2,2,2,,2
