Recipe Key,recipe_building_prop_old_wooden_table
Recipe Name,Simple Wooden Table
Skill,skill_building
UnlockAtSkillLevel,0
SkillDifficulty,6
XPMultiplier,0.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,39%,0,0,0,20,12
1,54%,0,0,0,20,9
2,68%,0,0,0,20,6
3,80%,0,0,0,20,4
4,88%,0,0,0,20,2
5,93%,0,0,0,20,1
6,100%,17,18,19,,18
7,100%,13,14,15,,14
8,100%,9,10,11,,10
9,100%,6,6,6,,6
10,100%,2,2,2,,2
11,100%,0,0,0,,0
12,100%,0,0,0,,0
13,100%,0,0,0,,0
14,100%,0,0,0,,0
15,100%,0,0,0,,0
16+,100%,0,0,0,,0
