Recipe Key,recipe_crafter_charcoal_kiln_2
Recipe Name,Charcoal Kiln
Skill,skill_building
UnlockAtSkillLevel,0
SkillDifficulty,21
XPMultiplier,2.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,502,546,589,20,41
1,4%,486,528,570,20,40
2,4%,470,510,551,20,40
3,4%,453,493,532,20,39
4,4%,437,475,513,20,38
5,4%,421,458,494,20,38
6,4%,405,440,475,20,37
7,4%,389,422,456,20,36
8,4%,372,405,437,21,36
9,4%,356,387,418,22,37
10,4%,340,370,399,23,37
11,5%,324,352,380,24,42
12,9%,308,334,361,25,54
13,16%,291,317,342,26,72
14,26%,275,299,323,27,97
15,39%,259,282,304,28,127
16,54%,243,264,285,29,156
17,68%,227,246,266,30,178
18,80%,210,229,247,31,189
19,88%,194,211,228,32,189
20,93%,178,194,209,33,182
21,100%,30,33,36,,33
22,100%,27,29,31,,29
23,100%,23,25,27,,25
24,100%,19,21,23,,21
25,100%,16,17,18,,17
26,100%,12,13,14,,13
27,100%,8,9,10,,9
28,100%,5,5,5,,5
29,100%,1,1,1,,1
30,100%,0,0,0,,0
31+,100%,0,0,0,,0
