Recipe Key,recipe_building_prop_wicker_basket_round
Recipe Name,Round Wicker Basket
Skill,skill_building
UnlockAtSkillLevel,0
SkillDifficulty,5
XPMultiplier,0.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,54%,0,0,0,20,9
1,68%,0,0,0,20,6
2,80%,0,0,0,20,4
3,88%,0,0,0,20,2
4,93%,0,0,0,20,1
5,100%,16,17,18,,17
6,100%,12,13,14,,13
7,100%,8,9,10,,9
8,100%,5,5,5,,5
9,100%,1,1,1,,1
10,100%,0,0,0,,0
11,100%,0,0,0,,0
12,100%,0,0,0,,0
13,100%,0,0,0,,0
14,100%,0,0,0,,0
15+,100%,0,0,0,,0
