Recipe Key,recipe_building_prop_ornamented_bed
Recipe Name,Wood Bed
Skill,skill_building
UnlockAtSkillLevel,0
SkillDifficulty,12
XPMultiplier,0.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,0,0,0,20,19
1,4%,0,0,0,20,19
2,5%,0,0,0,20,19
3,9%,0,0,0,20,18
4,16%,0,0,0,20,17
5,26%,0,0,0,20,15
6,39%,0,0,0,20,12
7,54%,0,0,0,20,9
8,68%,0,0,0,21,7
9,80%,0,0,0,22,4
10,88%,0,0,0,23,3
11,93%,0,0,0,24,2
12,100%,22,24,26,,24
13,100%,18,20,22,,20
14,100%,15,16,17,,16
15,100%,11,12,13,,12
16,100%,7,8,9,,8
17,100%,4,4,4,,4
18,100%,0,0,0,,0
19,100%,0,0,0,,0
20,100%,0,0,0,,0
21,100%,0,0,0,,0
22+,100%,0,0,0,,0
