Recipe Key,recipe_item_prop_medium_window_planter_stone
Recipe Name,Small Stone Window Flowerpot
Skill,skill_building
UnlockAtSkillLevel,0
SkillDifficulty,19
XPMultiplier,2.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,448,487,526,20,39
1,4%,433,470,508,20,38
2,4%,417,454,490,20,37
3,4%,402,437,472,20,37
4,4%,386,420,454,20,36
5,4%,371,403,435,20,35
6,4%,355,386,417,20,35
7,4%,340,370,399,20,34
8,4%,325,353,381,21,34
9,5%,309,336,363,22,39
10,9%,294,319,345,23,51
11,16%,278,302,327,24,68
12,26%,263,286,308,25,92
13,39%,247,269,290,26,121
14,54%,232,252,272,27,148
15,68%,216,235,254,28,169
16,80%,201,218,236,29,180
17,88%,185,202,218,30,181
18,93%,170,185,200,31,174
19,100%,29,31,33,,31
20,100%,25,27,29,,27
21,100%,21,23,25,,23
22,100%,17,19,21,,19
23,100%,14,15,16,,15
24,100%,10,11,12,,11
25,100%,6,7,8,,7
26,100%,3,3,3,,3
27,100%,0,0,0,,0
28,100%,0,0,0,,0
29+,100%,0,0,0,,0
