Recipe Key,recipe_building_prop_large_window_planter_simple
Recipe Name,Window Flowerpot
Skill,skill_building
UnlockAtSkillLevel,0
SkillDifficulty,13
XPMultiplier,0.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,0,0,0,20,19
1,4%,0,0,0,20,19
2,4%,0,0,0,20,19
3,5%,0,0,0,20,19
4,9%,0,0,0,20,18
5,16%,0,0,0,20,17
6,26%,0,0,0,20,15
7,39%,0,0,0,20,12
8,54%,0,0,0,21,10
9,68%,0,0,0,22,7
10,80%,0,0,0,23,5
11,88%,0,0,0,24,3
12,93%,0,0,0,25,2
13,100%,23,25,27,,25
14,100%,19,21,23,,21
15,100%,16,17,18,,17
16,100%,12,13,14,,13
17,100%,8,9,10,,9
18,100%,5,5,5,,5
19,100%,1,1,1,,1
20,100%,0,0,0,,0
21,100%,0,0,0,,0
22,100%,0,0,0,,0
23+,100%,0,0,0,,0
