Recipe Key,recipe_item_prop_basic_bed_01
Recipe Name,Bed
Skill,skill_building
UnlockAtSkillLevel,0
SkillDifficulty,4
XPMultiplier,1.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,68%,124,134,145,20,98
1,80%,115,125,135,20,104
2,88%,106,115,124,20,104
3,93%,97,106,114,20,100
4,100%,15,16,17,,16
5,100%,11,12,13,,12
6,100%,7,8,9,,8
7,100%,4,4,4,,4
8,100%,0,0,0,,0
9,100%,0,0,0,,0
10,100%,0,0,0,,0
11,100%,0,0,0,,0
12,100%,0,0,0,,0
13,100%,0,0,0,,0
14+,100%,0,0,0,,0
