Recipe Key,recipe_building_prop_wooden_barrel_medium
Recipe Name,Wooden Barrel
Skill,skill_building
UnlockAtSkillLevel,0
SkillDifficulty,11
XPMultiplier,0.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,0,0,0,20,19
1,5%,0,0,0,20,19
2,9%,0,0,0,20,18
3,16%,0,0,0,20,17
4,26%,0,0,0,20,15
5,39%,0,0,0,20,12
6,54%,0,0,0,20,9
7,68%,0,0,0,20,6
8,80%,0,0,0,21,4
9,88%,0,0,0,22,3
10,93%,0,0,0,23,2
11,100%,21,23,25,,23
12,100%,17,19,21,,19
13,100%,14,15,16,,15
14,100%,10,11,12,,11
15,100%,6,7,8,,7
16,100%,3,3,3,,3
17,100%,0,0,0,,0
18,100%,0,0,0,,0
19,100%,0,0,0,,0
20,100%,0,0,0,,0
21+,100%,0,0,0,,0
