Recipe Key,recipe_item_prop_medium_window_planter_wicker
Recipe Name,Small Wicker Window Flowerpot
Skill,skill_building
UnlockAtSkillLevel,0
SkillDifficulty,9
XPMultiplier,1.4
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,9%,196,213,230,20,38
1,16%,185,202,218,20,49
2,26%,175,190,206,20,64
3,39%,165,179,194,20,82
4,54%,155,168,181,20,100
5,68%,144,157,169,20,113
6,80%,134,146,157,20,120
7,88%,124,134,145,20,120
8,93%,113,123,133,21,116
9,100%,19,21,23,,21
10,100%,16,17,18,,17
11,100%,12,13,14,,13
12,100%,8,9,10,,9
13,100%,5,5,5,,5
14,100%,1,1,1,,1
15,100%,0,0,0,,0
16,100%,0,0,0,,0
17,100%,0,0,0,,0
18,100%,0,0,0,,0
19+,100%,0,0,0,,0
