Recipe Key,recipe_building_prop_medium_window_planter_wood
Recipe Name,Small Wooden Window Flowerpot
Skill,skill_building
UnlockAtSkillLevel,0
SkillDifficulty,16
XPMultiplier,0.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,0,0,0,20,19
1,4%,0,0,0,20,19
2,4%,0,0,0,20,19
3,4%,0,0,0,20,19
4,4%,0,0,0,20,19
5,4%,0,0,0,20,19
6,5%,0,0,0,20,19
7,9%,0,0,0,20,18
8,16%,0,0,0,21,18
9,26%,0,0,0,22,16
10,39%,0,0,0,23,14
11,54%,0,0,0,24,11
12,68%,0,0,0,25,8
13,80%,0,0,0,26,5
14,88%,0,0,0,27,3
15,93%,0,0,0,28,2
16,100%,26,28,30,,28
17,100%,22,24,26,,24
18,100%,18,20,22,,20
19,100%,15,16,17,,16
20,100%,11,12,13,,12
21,100%,7,8,9,,8
22,100%,4,4,4,,4
23,100%,0,0,0,,0
24,100%,0,0,0,,0
25,100%,0,0,0,,0
26+,100%,0,0,0,,0
