Recipe Key,recipe_item_material_wood_planks_fine
Recipe Name,Fine Wooden Plank
Skill,skill_building
UnlockAtSkillLevel,8
SkillDifficulty,19
XPMultiplier,1.9
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
8,4%,294,319,345,20,32
9,5%,280,304,328,20,35
10,9%,266,289,312,20,45
11,16%,252,274,295,20,61
12,26%,238,258,279,20,82
13,39%,224,243,263,20,107
14,54%,210,228,246,20,132
15,68%,196,213,230,20,152
16,80%,182,198,213,21,162
17,88%,168,182,197,22,163
18,93%,154,167,181,23,157
19,100%,29,31,33,,31
20,100%,25,27,29,,27
21,100%,21,23,25,,23
22,100%,17,19,21,,19
23,100%,14,15,16,,15
24,100%,10,11,12,,11
25,100%,6,7,8,,7
26,100%,3,3,3,,3
27,100%,0,0,0,,0
28,100%,0,0,0,,0
29+,100%,0,0,0,,0
