Recipe Key,recipe_item_prop_stone_planter_with_frieze
Recipe Name,Stone Planter with Frieze
Skill,skill_building
UnlockAtSkillLevel,24
SkillDifficulty,31
XPMultiplier,3.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
24,26%,370,402,434,20,119
25,39%,348,378,408,20,160
26,54%,326,354,382,20,200
27,68%,304,330,356,20,231
28,80%,282,306,330,20,248
29,88%,259,282,305,21,250
30,93%,237,258,279,22,241
31,100%,40,43,46,,43
32,100%,36,39,42,,39
33,100%,32,35,38,,35
34,100%,29,31,33,,31
35,100%,25,27,29,,27
36,100%,21,23,25,,23
37,100%,17,19,21,,19
38,100%,14,15,16,,15
39,100%,10,11,12,,11
40,100%,6,7,8,,7
41+,100%,3,3,3,,3
