Recipe Key,recipe_item_prop_medium_window_planter_simple
Recipe Name,Small Window Flowerpot
Skill,skill_building
UnlockAtSkillLevel,0
SkillDifficulty,17
XPMultiplier,1.9
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,378,410,443,20,36
1,4%,364,395,427,20,35
2,4%,350,380,410,20,34
3,4%,336,365,394,20,34
4,4%,322,350,378,20,33
5,4%,308,334,361,20,33
6,4%,294,319,345,20,32
7,5%,280,304,328,20,35
8,9%,266,289,312,21,46
9,16%,252,274,295,22,62
10,26%,238,258,279,23,84
11,39%,224,243,263,24,109
12,54%,210,228,246,25,134
13,68%,196,213,230,26,153
14,80%,182,198,213,27,163
15,88%,168,182,197,28,164
16,93%,154,167,181,29,157
17,100%,27,29,31,,29
18,100%,23,25,27,,25
19,100%,19,21,23,,21
20,100%,16,17,18,,17
21,100%,12,13,14,,13
22,100%,8,9,10,,9
23,100%,5,5,5,,5
24,100%,1,1,1,,1
25,100%,0,0,0,,0
26,100%,0,0,0,,0
27+,100%,0,0,0,,0
