Recipe Key,recipe_building_prop_door_wooden
Recipe Name,Rustic Wooden Door
Skill,skill_building
UnlockAtSkillLevel,0
SkillDifficulty,20
XPMultiplier,0.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,0,0,0,35,34
1,4%,0,0,0,36,35
2,4%,0,0,0,37,36
3,4%,0,0,0,38,36
4,4%,0,0,0,39,37
5,4%,0,0,0,40,38
6,4%,0,0,0,41,39
7,4%,0,0,0,42,40
8,4%,0,0,0,43,41
9,4%,0,0,0,44,42
10,5%,0,0,0,45,43
11,9%,0,0,0,46,42
12,16%,0,0,0,47,39
13,26%,0,0,0,48,36
14,39%,0,0,0,49,30
15,54%,0,0,0,50,23
16,68%,0,0,0,50,16
17,80%,0,0,0,50,10
18,88%,0,0,0,50,6
19,93%,0,0,0,50,4
20,100%,32,35,38,,35
21,100%,29,32,35,,32
22,100%,27,29,31,,29
23,100%,24,26,28,,26
24,100%,21,23,25,,23
25,100%,18,20,22,,20
26,100%,16,17,18,,17
27,100%,13,14,15,,14
28,100%,10,11,12,,11
29,100%,7,8,9,,8
30+,100%,5,5,5,,5
