Recipe Key,recipe_building_prop_medium_window_planter_stone
Recipe Name,recipe_building_prop_medium_window_planter_stone
Skill,skill_building
UnlockAtSkillLevel,0
SkillDifficulty,19
XPMultiplier,0.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,0,0,0,35,34
1,4%,0,0,0,36,35
2,4%,0,0,0,37,36
3,4%,0,0,0,38,36
4,4%,0,0,0,39,37
5,4%,0,0,0,40,38
6,4%,0,0,0,41,39
7,4%,0,0,0,42,40
8,4%,0,0,0,43,41
9,5%,0,0,0,44,42
10,9%,0,0,0,45,41
11,16%,0,0,0,46,39
12,26%,0,0,0,47,35
13,39%,0,0,0,48,29
14,54%,0,0,0,49,23
15,68%,0,0,0,50,16
16,80%,0,0,0,50,10
17,88%,0,0,0,50,6
18,93%,0,0,0,50,4
19,100%,31,34,37,,34
20,100%,29,31,33,,31
21,100%,26,28,30,,28
22,100%,23,25,27,,25
23,100%,20,22,24,,22
24,100%,17,19,21,,19
25,100%,15,16,17,,16
26,100%,12,13,14,,13
27,100%,9,10,11,,10
28,100%,6,7,8,,7
29+,100%,4,4,4,,4
