Recipe Key,recipe_crafter_alchemy_workbench_1
Recipe Name,recipe_crafter_alchemy_workbench_1
Skill,skill_building
UnlockAtSkillLevel,0
SkillDifficulty,1
XPMultiplier,1.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,93%,125,136,147,35,129
1,100%,15,16,17,,16
2,100%,12,13,14,,13
3,100%,9,10,11,,10
4,100%,6,7,8,,7
5,100%,4,4,4,,4
6,100%,1,1,1,,1
7,100%,0,0,0,,0
8,100%,0,0,0,,0
9,100%,0,0,0,,0
10,100%,0,0,0,,0
11+,100%,0,0,0,,0
