Recipe Key,recipe_item_prop_wyvernset_weathervane_01
Recipe Name,recipe_item_prop_wyvernset_weathervane_01
Skill,skill_building
UnlockAtSkillLevel,1
SkillDifficulty,3
XPMultiplier,1.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
1,88%,125,136,147,35,124
2,93%,114,124,134,36,118
3,100%,17,18,19,,18
4,100%,14,15,16,,15
5,100%,11,12,13,,12
6,100%,8,9,10,,9
7,100%,6,6,6,,6
8,100%,3,3,3,,3
9,100%,0,0,0,,0
10,100%,0,0,0,,0
11,100%,0,0,0,,0
12,100%,0,0,0,,0
13+,100%,0,0,0,,0
