Recipe Key,recipe_item_material_tiles_glazed
Recipe Name,recipe_item_material_tiles_glazed
Skill,skill_building
UnlockAtSkillLevel,25
SkillDifficulty,40
XPMultiplier,4.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
25,4%,1254,1363,1472,38,91
26,4%,1202,1307,1411,39,90
27,4%,1150,1250,1350,40,88
28,4%,1098,1194,1289,41,87
29,4%,1046,1137,1228,42,86
30,5%,995,1081,1167,43,99
31,9%,943,1025,1107,44,136
32,16%,891,968,1046,45,192
33,26%,839,912,985,46,270
34,39%,787,855,924,47,362
35,54%,735,799,863,48,453
36,68%,683,743,802,49,522
37,80%,631,686,741,50,557
38,88%,579,630,680,50,559
39,93%,528,573,619,50,537
40,100%,51,55,59,,55
41,100%,48,52,56,,52
42,100%,45,49,53,,49
43,100%,42,46,50,,46
44,100%,40,43,46,,43
45,100%,37,40,43,,40
46,100%,34,37,40,,37
47,100%,31,34,37,,34
48,100%,29,31,33,,31
49,100%,26,28,30,,28
50+,100%,23,25,27,,25
