Recipe Key,recipe_item_material_glass_pure
Recipe Name,recipe_item_material_glass_pure
Skill,skill_building
UnlockAtSkillLevel,25
SkillDifficulty,40
XPMultiplier,4.5
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
25,4%,1201,1305,1409,38,89
26,4%,1151,1251,1351,39,87
27,4%,1101,1197,1293,40,86
28,4%,1052,1143,1234,41,85
29,4%,1002,1089,1176,42,84
30,5%,952,1035,1118,43,96
31,9%,903,981,1059,44,132
32,16%,853,927,1001,45,186
33,26%,803,873,943,46,260
34,39%,753,819,885,47,348
35,54%,704,765,826,48,435
36,68%,654,711,768,49,501
37,80%,604,657,710,50,534
38,88%,555,603,651,50,536
39,93%,505,549,593,50,514
40,100%,51,55,59,,55
41,100%,48,52,56,,52
42,100%,45,49,53,,49
43,100%,42,46,50,,46
44,100%,40,43,46,,43
45,100%,37,40,43,,40
46,100%,34,37,40,,37
47,100%,31,34,37,,34
48,100%,29,31,33,,31
49,100%,26,28,30,,28
50+,100%,23,25,27,,25
