Recipe Key,recipe_building_prop_wooden_barrel_medium
Recipe Name,recipe_building_prop_wooden_barrel_medium
Skill,skill_building
UnlockAtSkillLevel,0
SkillDifficulty,11
XPMultiplier,0.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,0,0,0,35,34
1,5%,0,0,0,36,34
2,9%,0,0,0,37,34
3,16%,0,0,0,38,32
4,26%,0,0,0,39,29
5,39%,0,0,0,40,24
6,54%,0,0,0,41,19
7,68%,0,0,0,42,13
8,80%,0,0,0,43,9
9,88%,0,0,0,44,5
10,93%,0,0,0,45,3
11,100%,24,26,28,,26
12,100%,21,23,25,,23
13,100%,18,20,22,,20
14,100%,16,17,18,,17
15,100%,13,14,15,,14
16,100%,10,11,12,,11
17,100%,7,8,9,,8
18,100%,5,5,5,,5
19,100%,2,2,2,,2
20,100%,0,0,0,,0
21+,100%,0,0,0,,0
