Recipe Key,recipe_building_prop_medium_window_planter_wood
Recipe Name,recipe_building_prop_medium_window_planter_wood
Skill,skill_building
UnlockAtSkillLevel,0
SkillDifficulty,16
XPMultiplier,0.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,0,0,0,35,34
1,4%,0,0,0,36,35
2,4%,0,0,0,37,36
3,4%,0,0,0,38,36
4,4%,0,0,0,39,37
5,4%,0,0,0,40,38
6,5%,0,0,0,41,39
7,9%,0,0,0,42,38
8,16%,0,0,0,43,36
9,26%,0,0,0,44,33
10,39%,0,0,0,45,27
11,54%,0,0,0,46,21
12,68%,0,0,0,47,15
13,80%,0,0,0,48,10
14,88%,0,0,0,49,6
15,93%,0,0,0,50,4
16,100%,29,31,33,,31
17,100%,26,28,30,,28
18,100%,23,25,27,,25
19,100%,20,22,24,,22
20,100%,17,19,21,,19
21,100%,15,16,17,,16
22,100%,12,13,14,,13
23,100%,9,10,11,,10
24,100%,6,7,8,,7
25,100%,4,4,4,,4
26+,100%,1,1,1,,1
