Recipe Key,recipe_item_prop_wooden_barrel_large_02
Recipe Name,recipe_item_prop_wooden_barrel_large_02
Skill,skill_building
UnlockAtSkillLevel,19
SkillDifficulty,25
XPMultiplier,2.6
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
19,39%,435,473,511,38,208
20,54%,407,442,477,39,256
21,68%,378,411,444,40,293
22,80%,349,380,410,41,311
23,88%,321,348,376,42,311
24,93%,292,317,343,43,298
25,100%,37,40,43,,40
26,100%,34,37,40,,37
27,100%,31,34,37,,34
28,100%,29,31,33,,31
29,100%,26,28,30,,28
30,100%,23,25,27,,25
31,100%,20,22,24,,22
32,100%,17,19,21,,19
33,100%,15,16,17,,16
34,100%,12,13,14,,13
35+,100%,9,10,11,,10
