Recipe Key,recipe_item_material_wood_long_stock_fine
Recipe Name,recipe_item_material_wood_long_stock_fine
Skill,skill_building
UnlockAtSkillLevel,10
SkillDifficulty,23
XPMultiplier,2.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
10,4%,542,590,637,35,57
11,4%,518,563,608,36,57
12,4%,494,537,580,37,57
13,5%,470,510,551,38,63
14,9%,445,484,523,39,81
15,16%,421,458,494,40,107
16,26%,397,431,466,41,142
17,39%,372,405,437,42,183
18,54%,348,378,409,43,224
19,68%,324,352,380,44,254
20,80%,300,326,352,45,269
21,88%,275,299,323,46,268
22,93%,251,273,295,47,257
23,100%,35,38,41,,38
24,100%,32,35,38,,35
25,100%,29,32,35,,32
26,100%,27,29,31,,29
27,100%,24,26,28,,26
28,100%,21,23,25,,23
29,100%,18,20,22,,20
30,100%,16,17,18,,17
31,100%,13,14,15,,14
32,100%,10,11,12,,11
33+,100%,7,8,9,,8
