Recipe Key,recipe_building_prop_shutter_square_chevron_left
Recipe Name,recipe_building_prop_shutter_square_chevron_left
Skill,skill_building
UnlockAtSkillLevel,0
SkillDifficulty,25
XPMultiplier,0.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,0,0,0,38,36
1,4%,0,0,0,39,37
2,4%,0,0,0,40,38
3,4%,0,0,0,41,39
4,4%,0,0,0,42,40
5,4%,0,0,0,43,41
6,4%,0,0,0,44,42
7,4%,0,0,0,45,43
8,4%,0,0,0,46,44
9,4%,0,0,0,47,45
10,4%,0,0,0,48,46
11,4%,0,0,0,49,47
12,4%,0,0,0,50,48
13,4%,0,0,0,50,48
14,4%,0,0,0,50,48
15,5%,0,0,0,50,47
16,9%,0,0,0,50,45
17,16%,0,0,0,50,42
18,26%,0,0,0,50,37
19,39%,0,0,0,50,31
20,54%,0,0,0,50,23
21,68%,0,0,0,50,16
22,80%,0,0,0,50,10
23,88%,0,0,0,50,6
24,93%,0,0,0,50,4
25,100%,37,40,43,,40
26,100%,34,37,40,,37
27,100%,31,34,37,,34
28,100%,29,31,33,,31
29,100%,26,28,30,,28
30,100%,23,25,27,,25
31,100%,20,22,24,,22
32,100%,17,19,21,,19
33,100%,15,16,17,,16
34,100%,12,13,14,,13
35+,100%,9,10,11,,10
