Recipe Key,recipe_building_prop_streetsign_brewer_iron
Recipe Name,recipe_building_prop_streetsign_brewer_iron
Skill,skill_building
UnlockAtSkillLevel,0
SkillDifficulty,22
XPMultiplier,0.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,0,0,0,35,34
1,4%,0,0,0,36,35
2,4%,0,0,0,37,36
3,4%,0,0,0,38,36
4,4%,0,0,0,39,37
5,4%,0,0,0,40,38
6,4%,0,0,0,41,39
7,4%,0,0,0,42,40
8,4%,0,0,0,43,41
9,4%,0,0,0,44,42
10,4%,0,0,0,45,43
11,4%,0,0,0,46,44
12,5%,0,0,0,47,44
13,9%,0,0,0,48,43
14,16%,0,0,0,49,41
15,26%,0,0,0,50,37
16,39%,0,0,0,50,31
17,54%,0,0,0,50,23
18,68%,0,0,0,50,16
19,80%,0,0,0,50,10
20,88%,0,0,0,50,6
21,93%,0,0,0,50,4
22,100%,34,37,40,,37
23,100%,31,34,37,,34
24,100%,29,31,33,,31
25,100%,26,28,30,,28
26,100%,23,25,27,,25
27,100%,20,22,24,,22
28,100%,17,19,21,,19
29,100%,15,16,17,,16
30,100%,12,13,14,,13
31,100%,9,10,11,,10
32+,100%,6,7,8,,7
