Recipe Key,recipe_building_prop_medium_window_planter_simple
Recipe Name,recipe_building_prop_medium_window_planter_simple
Skill,skill_building
UnlockAtSkillLevel,0
SkillDifficulty,17
XPMultiplier,0.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,0,0,0,35,34
1,4%,0,0,0,36,35
2,4%,0,0,0,37,36
3,4%,0,0,0,38,36
4,4%,0,0,0,39,37
5,4%,0,0,0,40,38
6,4%,0,0,0,41,39
7,5%,0,0,0,42,40
8,9%,0,0,0,43,39
9,16%,0,0,0,44,37
10,26%,0,0,0,45,33
11,39%,0,0,0,46,28
12,54%,0,0,0,47,22
13,68%,0,0,0,48,15
14,80%,0,0,0,49,10
15,88%,0,0,0,50,6
16,93%,0,0,0,50,4
17,100%,29,32,35,,32
18,100%,27,29,31,,29
19,100%,24,26,28,,26
20,100%,21,23,25,,23
21,100%,18,20,22,,20
22,100%,16,17,18,,17
23,100%,13,14,15,,14
24,100%,10,11,12,,11
25,100%,7,8,9,,8
26,100%,5,5,5,,5
27+,100%,2,2,2,,2
