Recipe Key,recipe_item_prop_shutter_narrow_chevron_left
Recipe Name,recipe_item_prop_shutter_narrow_chevron_left
Skill,skill_building
UnlockAtSkillLevel,19
SkillDifficulty,25
XPMultiplier,2.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
19,39%,469,510,550,38,222
20,54%,438,476,514,39,275
21,68%,407,442,478,40,314
22,80%,376,409,442,41,334
23,88%,345,375,405,42,335
24,93%,314,342,369,43,321
25,100%,37,40,43,,40
26,100%,34,37,40,,37
27,100%,31,34,37,,34
28,100%,29,31,33,,31
29,100%,26,28,30,,28
30,100%,23,25,27,,25
31,100%,20,22,24,,22
32,100%,17,19,21,,19
33,100%,15,16,17,,16
34,100%,12,13,14,,13
35+,100%,9,10,11,,10
