Recipe Key,recipe_wieldable_axe_2h_0_t2_rare
Recipe Name,Warded Iron Battleaxe
Skill,skill_weapon_smithing
UnlockAtSkillLevel,0
SkillDifficulty,26
XPMultiplier,7.4
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,2873,3123,3373,38,161
1,4%,2791,3034,3277,39,159
2,4%,2710,2945,3181,40,156
3,4%,2628,2856,3085,41,154
4,4%,2546,2768,2989,42,151
5,4%,2464,2679,2893,43,148
6,4%,2383,2590,2797,44,146
7,4%,2301,2501,2701,45,143
8,4%,2219,2412,2605,46,141
9,4%,2138,2324,2509,47,138
10,4%,2056,2235,2414,48,135
11,4%,1974,2146,2318,49,133
12,4%,1893,2057,2222,50,130
13,4%,1811,1968,2126,50,127
14,4%,1729,1880,2030,50,123
15,4%,1648,1791,1934,50,120
16,5%,1566,1702,1838,50,138
17,9%,1484,1613,1742,50,197
18,16%,1402,1524,1646,50,285
19,26%,1321,1436,1550,50,408
20,39%,1239,1347,1455,50,555
21,54%,1157,1258,1359,50,701
22,68%,1076,1169,1263,50,813
23,80%,994,1080,1167,50,872
24,88%,912,992,1071,50,877
25,93%,831,903,975,50,843
26,100%,38,41,44,,41
27,100%,35,38,41,,38
28,100%,32,35,38,,35
29,100%,29,32,35,,32
30,100%,27,29,31,,29
31,100%,24,26,28,,26
32,100%,21,23,25,,23
33,100%,18,20,22,,20
34,100%,16,17,18,,17
35,100%,13,14,15,,14
36+,100%,10,11,12,,11
