Recipe Key,recipe_wieldable_cleric_staff_2h_projectile_t3_uncommon
Recipe Name,recipe_wieldable_cleric_staff_2h_projectile_t3_uncommon
Skill,skill_weapon_smithing
UnlockAtSkillLevel,16
SkillDifficulty,30
XPMultiplier,4.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
16,4%,1202,1307,1411,38,89
17,4%,1150,1250,1350,39,87
18,4%,1098,1194,1289,40,86
19,4%,1046,1137,1228,41,85
20,5%,995,1081,1167,42,98
21,9%,943,1025,1107,43,135
22,16%,891,968,1046,44,192
23,26%,839,912,985,45,269
24,39%,787,855,924,46,361
25,54%,735,799,863,47,453
26,68%,683,743,802,48,522
27,80%,631,686,741,49,557
28,88%,579,630,680,50,559
29,93%,528,573,619,50,537
30,100%,41,45,49,,45
31,100%,39,42,45,,42
32,100%,36,39,42,,39
33,100%,33,36,39,,36
34,100%,30,33,36,,33
35,100%,28,30,32,,30
36,100%,25,27,29,,27
37,100%,22,24,26,,24
38,100%,19,21,23,,21
39,100%,17,18,19,,18
40+,100%,14,15,16,,15
