Recipe Key,recipe_wieldable_sword_2h_0_t4_common
Recipe Name,recipe_wieldable_sword_2h_0_t4_common
Skill,skill_weapon_smithing
UnlockAtSkillLevel,19
SkillDifficulty,33
XPMultiplier,3.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
19,4%,946,1029,1111,38,78
20,4%,905,984,1063,39,77
21,4%,865,940,1015,40,76
22,4%,824,895,967,41,75
23,5%,783,851,919,42,85
24,9%,742,807,871,43,115
25,16%,701,762,823,44,159
26,26%,660,718,775,45,219
27,39%,620,673,727,46,291
28,54%,579,629,679,47,361
29,68%,538,585,631,48,414
30,80%,497,540,583,49,441
31,88%,456,496,535,50,442
32,93%,415,451,488,50,423
33,100%,44,48,52,,48
34,100%,41,45,49,,45
35,100%,39,42,45,,42
36,100%,36,39,42,,39
37,100%,33,36,39,,36
38,100%,30,33,36,,33
39,100%,28,30,32,,30
40,100%,25,27,29,,27
41,100%,22,24,26,,24
42,100%,19,21,23,,21
43+,100%,17,18,19,,18
