Recipe Key,recipe_wieldable_tool_woodcutting_axe_t1_rare
Recipe Name,recipe_wieldable_tool_woodcutting_axe_t1_rare
Skill,skill_weapon_smithing
UnlockAtSkillLevel,0
SkillDifficulty,10
XPMultiplier,2.9
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,5%,619,673,727,35,69
1,9%,587,638,689,36,93
2,16%,555,603,651,37,127
3,26%,523,568,614,38,175
4,39%,491,534,576,39,232
5,54%,459,499,539,40,287
6,68%,427,464,501,41,330
7,80%,395,429,464,42,351
8,88%,363,394,426,43,352
9,93%,331,360,388,44,337
10,100%,23,25,27,,25
11,100%,20,22,24,,22
12,100%,17,19,21,,19
13,100%,15,16,17,,16
14,100%,12,13,14,,13
15,100%,9,10,11,,10
16,100%,6,7,8,,7
17,100%,4,4,4,,4
18,100%,1,1,1,,1
19,100%,0,0,0,,0
20+,100%,0,0,0,,0
