Recipe Key,recipe_wieldable_spear_2h_0_t3_common
Recipe Name,recipe_wieldable_spear_2h_0_t3_common
Skill,skill_weapon_smithing
UnlockAtSkillLevel,12
SkillDifficulty,25
XPMultiplier,2.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
12,4%,685,745,804,38,66
13,4%,654,711,768,39,66
14,4%,623,678,732,40,66
15,5%,592,644,696,41,73
16,9%,562,610,659,42,95
17,16%,531,577,623,43,128
18,26%,500,543,587,44,173
19,39%,469,510,550,45,226
20,54%,438,476,514,46,278
21,68%,407,442,478,47,317
22,80%,376,409,442,48,336
23,88%,345,375,405,49,335
24,93%,314,342,369,50,321
25,100%,37,40,43,,40
26,100%,34,37,40,,37
27,100%,31,34,37,,34
28,100%,29,31,33,,31
29,100%,26,28,30,,28
30,100%,23,25,27,,25
31,100%,20,22,24,,22
32,100%,17,19,21,,19
33,100%,15,16,17,,16
34,100%,12,13,14,,13
35+,100%,9,10,11,,10
