Recipe Key,recipe_wieldable_mace_2h_0_t4_uncommon
Recipe Name,recipe_wieldable_mace_2h_0_t4_uncommon
Skill,skill_weapon_smithing
UnlockAtSkillLevel,27
SkillDifficulty,42
XPMultiplier,6.9
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
27,4%,1828,1987,2146,40,118
28,4%,1752,1904,2057,41,116
29,4%,1676,1822,1967,42,113
30,4%,1600,1739,1878,43,111
31,4%,1524,1656,1788,44,108
32,5%,1447,1573,1699,45,127
33,9%,1371,1490,1610,46,182
34,16%,1295,1408,1520,47,264
35,26%,1219,1325,1431,48,378
36,39%,1143,1242,1341,49,514
37,54%,1066,1159,1252,50,648
38,68%,990,1076,1163,50,750
39,80%,914,994,1073,50,802
40,88%,838,911,984,50,806
41,93%,762,828,894,50,773
42,100%,52,57,62,,57
43,100%,50,54,58,,54
44,100%,47,51,55,,51
45,100%,44,48,52,,48
46,100%,41,45,49,,45
47,100%,39,42,45,,42
48,100%,36,39,42,,39
49,100%,33,36,39,,36
50,100%,30,33,36,,33
51,100%,28,30,32,,30
52+,100%,25,27,29,,27
