Recipe Key,recipe_wieldable_axe_2h_0_t4_rare
Recipe Name,recipe_wieldable_axe_2h_0_t4_rare
Skill,skill_weapon_smithing
UnlockAtSkillLevel,0
SkillDifficulty,46
XPMultiplier,16.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,10201,11088,11975,40,482
1,4%,10015,10886,11757,41,475
2,4%,9830,10685,11540,42,468
3,4%,9645,10483,11322,43,461
4,4%,9459,10282,11104,44,454
5,4%,9274,10080,10886,45,446
6,4%,9088,9878,10669,46,439
7,4%,8903,9677,10451,47,432
8,4%,8717,9475,10233,48,425
9,4%,8532,9274,10015,49,418
10,4%,8346,9072,9798,50,411
11,4%,8161,8870,9580,50,403
12,4%,7975,8669,9362,50,395
13,4%,7790,8467,9145,50,387
14,4%,7604,8266,8927,50,379
15,4%,7419,8064,8709,50,371
16,4%,7233,7862,8491,50,362
17,4%,7048,7661,8274,50,354
18,4%,6862,7459,8056,50,346
19,4%,6677,7258,7838,50,338
20,4%,6492,7056,7620,50,330
21,4%,6306,6854,7403,50,322
22,4%,6121,6653,7185,50,314
23,4%,5935,6451,6967,50,306
24,4%,5750,6250,6750,50,298
25,4%,5564,6048,6532,50,290
26,4%,5379,5846,6314,50,282
27,4%,5193,5645,6096,50,274
28,4%,5008,5443,5879,50,266
29,4%,4822,5242,5661,50,258
30,4%,4637,5040,5443,50,250
31,4%,4451,4838,5225,50,242
32,4%,4266,4637,5008,50,233
33,4%,4080,4435,4790,50,225
34,4%,3895,4234,4572,50,217
35,4%,3709,4032,4355,50,209
36,5%,3524,3830,4137,50,252
37,9%,3338,3629,3919,50,386
38,16%,3153,3427,3701,50,589
39,26%,2968,3226,3484,50,870
40,39%,2782,3024,3266,50,1209
41,54%,2597,2822,3048,50,1545
42,68%,2411,2621,2830,50,1804
43,80%,2226,2419,2613,50,1939
44,88%,2040,2218,2395,50,1954
45,93%,1855,2016,2177,50,1878
46,100%,56,61,66,,61
47,100%,53,58,63,,58
48,100%,51,55,59,,55
49,100%,48,52,56,,52
50,100%,45,49,53,,49
51,100%,42,46,50,,46
52,100%,40,43,46,,43
53,100%,37,40,43,,40
54,100%,34,37,40,,37
55,100%,31,34,37,,34
56+,100%,29,31,33,,31
