Recipe Key,recipe_wieldable_mace_2h_0_t4_rare
Recipe Name,recipe_wieldable_mace_2h_0_t4_rare
Skill,skill_weapon_smithing
UnlockAtSkillLevel,0
SkillDifficulty,45
XPMultiplier,16.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,9658,10498,11337,40,458
1,4%,9479,10303,11127,41,451
2,4%,9300,10109,10918,42,445
3,4%,9121,9914,10708,43,438
4,4%,8942,9720,10498,44,431
5,4%,8764,9526,10288,45,424
6,4%,8585,9331,10078,46,417
7,4%,8406,9137,9868,47,411
8,4%,8227,8942,9658,48,404
9,4%,8048,8748,9448,49,397
10,4%,7869,8554,9238,50,390
11,4%,7690,8359,9028,50,382
12,4%,7512,8165,8818,50,375
13,4%,7333,7970,8608,50,367
14,4%,7154,7776,8398,50,359
15,4%,6975,7582,8188,50,351
16,4%,6796,7387,7978,50,343
17,4%,6617,7193,7768,50,336
18,4%,6439,6998,7558,50,328
19,4%,6260,6804,7348,50,320
20,4%,6081,6610,7138,50,312
21,4%,5902,6415,6928,50,305
22,4%,5723,6221,6718,50,297
23,4%,5544,6026,6509,50,289
24,4%,5365,5832,6299,50,281
25,4%,5187,5638,6089,50,274
26,4%,5008,5443,5879,50,266
27,4%,4829,5249,5669,50,258
28,4%,4650,5054,5459,50,250
29,4%,4471,4860,5249,50,242
30,4%,4292,4666,5039,50,235
31,4%,4114,4471,4829,50,227
32,4%,3935,4277,4619,50,219
33,4%,3756,4082,4409,50,211
34,4%,3577,3888,4199,50,204
35,5%,3398,3694,3989,50,245
36,9%,3219,3499,3779,50,374
37,16%,3040,3305,3569,50,570
38,26%,2862,3110,3359,50,841
39,39%,2683,2916,3149,50,1167
40,54%,2504,2722,2939,50,1491
41,68%,2325,2527,2729,50,1740
42,80%,2146,2333,2519,50,1870
43,88%,1967,2138,2309,50,1884
44,93%,1788,1944,2100,50,1811
45,100%,55,60,65,,60
46,100%,52,57,62,,57
47,100%,50,54,58,,54
48,100%,47,51,55,,51
49,100%,44,48,52,,48
50,100%,41,45,49,,45
51,100%,39,42,45,,42
52,100%,36,39,42,,39
53,100%,33,36,39,,36
54,100%,30,33,36,,33
55+,100%,28,30,32,,30
