Recipe Key,recipe_wieldable_mace_2h_0_t3_uncommon
Recipe Name,Attuned Wrought Iron Greatmaul
Skill,skill_weapon_smithing
UnlockAtSkillLevel,18
SkillDifficulty,32
XPMultiplier,4.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
18,4%,1202,1307,1411,38,89
19,4%,1150,1250,1350,39,87
20,4%,1098,1194,1289,40,86
21,4%,1046,1137,1228,41,85
22,5%,995,1081,1167,42,98
23,9%,943,1025,1107,43,135
24,16%,891,968,1046,44,192
25,26%,839,912,985,45,269
26,39%,787,855,924,46,361
27,54%,735,799,863,47,453
28,68%,683,743,802,48,522
29,80%,631,686,741,49,557
30,88%,579,630,680,50,559
31,93%,528,573,619,50,537
32,100%,43,47,51,,47
33,100%,40,44,48,,44
34,100%,38,41,44,,41
35,100%,35,38,41,,38
36,100%,32,35,38,,35
37,100%,29,32,35,,32
38,100%,27,29,31,,29
39,100%,24,26,28,,26
40,100%,21,23,25,,23
41,100%,18,20,22,,20
42+,100%,16,17,18,,17
