Recipe Key,recipe_wieldable_mace_1h_0_t2_rare
Recipe Name,recipe_wieldable_mace_1h_0_t2_rare
Skill,skill_weapon_smithing
UnlockAtSkillLevel,0
SkillDifficulty,24
XPMultiplier,7.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,2613,2840,3067,35,147
1,4%,2534,2755,2975,36,145
2,4%,2456,2670,2883,37,142
3,4%,2378,2584,2791,38,140
4,4%,2299,2499,2699,39,137
5,4%,2221,2414,2607,40,135
6,4%,2142,2329,2515,41,133
7,4%,2064,2244,2423,42,130
8,4%,1986,2158,2331,43,128
9,4%,1907,2073,2239,44,125
10,4%,1829,1988,2147,45,123
11,4%,1751,1903,2055,46,120
12,4%,1672,1818,1963,47,118
13,4%,1594,1732,1871,48,115
14,5%,1515,1647,1779,49,135
15,9%,1437,1562,1687,50,192
16,16%,1359,1477,1595,50,278
17,26%,1280,1392,1503,50,397
18,39%,1202,1306,1411,50,540
19,54%,1124,1221,1319,50,682
20,68%,1045,1136,1227,50,791
21,80%,967,1051,1135,50,848
22,88%,888,966,1043,50,854
23,93%,810,880,951,50,822
24,100%,36,39,42,,39
25,100%,33,36,39,,36
26,100%,30,33,36,,33
27,100%,28,30,32,,30
28,100%,25,27,29,,27
29,100%,22,24,26,,24
30,100%,19,21,23,,21
31,100%,17,18,19,,18
32,100%,14,15,16,,15
33,100%,11,12,13,,12
34+,100%,8,9,10,,9
