Recipe Key,recipe_wieldable_sword_1h_0_t4_rare
Recipe Name,recipe_wieldable_sword_1h_0_t4_rare
Skill,skill_weapon_smithing
UnlockAtSkillLevel,0
SkillDifficulty,38
XPMultiplier,11.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,6144,6679,7213,38,304
1,4%,6014,6537,7060,39,299
2,4%,5884,6396,6907,40,294
3,4%,5754,6254,6754,41,290
4,4%,5623,6112,6601,42,285
5,4%,5493,5971,6448,43,280
6,4%,5363,5829,6296,44,275
7,4%,5233,5688,6143,45,271
8,4%,5102,5546,5990,46,266
9,4%,4972,5404,5837,47,261
10,4%,4842,5263,5684,48,257
11,4%,4712,5121,5531,49,252
12,4%,4581,4980,5378,50,247
13,4%,4451,4838,5225,50,242
14,4%,4321,4696,5072,50,236
15,4%,4190,4555,4919,50,230
16,4%,4060,4413,4766,50,225
17,4%,3930,4272,4613,50,219
18,4%,3800,4130,4460,50,213
19,4%,3669,3988,4307,50,208
20,4%,3539,3847,4155,50,202
21,4%,3409,3705,4002,50,196
22,4%,3279,3564,3849,50,191
23,4%,3148,3422,3696,50,185
24,4%,3018,3280,3543,50,179
25,4%,2888,3139,3390,50,174
26,4%,2757,2997,3237,50,168
27,4%,2627,2856,3084,50,162
28,5%,2497,2714,2931,50,193
29,9%,2367,2572,2778,50,287
30,16%,2236,2431,2625,50,430
31,26%,2106,2289,2472,50,629
32,39%,1976,2148,2319,50,868
33,54%,1846,2006,2166,50,1105
34,68%,1715,1864,2014,50,1288
35,80%,1585,1723,1861,50,1384
36,88%,1455,1581,1708,50,1395
37,93%,1324,1440,1555,50,1342
38,100%,49,53,57,,53
39,100%,46,50,54,,50
40,100%,43,47,51,,47
41,100%,40,44,48,,44
42,100%,38,41,44,,41
43,100%,35,38,41,,38
44,100%,32,35,38,,35
45,100%,29,32,35,,32
46,100%,27,29,31,,29
47,100%,24,26,28,,26
48+,100%,21,23,25,,23
