Recipe Key,recipe_wieldable_spear_1h_0_t3_rare
Recipe Name,recipe_wieldable_spear_1h_0_t3_rare
Skill,skill_weapon_smithing
UnlockAtSkillLevel,0
SkillDifficulty,30
XPMultiplier,9.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,3892,4230,4568,38,206
1,4%,3792,4122,4452,39,202
2,4%,3693,4014,4335,40,199
3,4%,3594,3906,4218,41,196
4,4%,3494,3798,4102,42,192
5,4%,3395,3690,3985,43,189
6,4%,3295,3582,3869,44,186
7,4%,3196,3474,3752,45,182
8,4%,3097,3366,3635,46,179
9,4%,2997,3258,3519,47,175
10,4%,2898,3150,3402,48,172
11,4%,2799,3042,3285,49,169
12,4%,2699,2934,3169,50,165
13,4%,2600,2826,3052,50,161
14,4%,2501,2718,2935,50,157
15,4%,2401,2610,2819,50,152
16,4%,2302,2502,2702,50,148
17,4%,2202,2394,2586,50,144
18,4%,2103,2286,2469,50,139
19,4%,2004,2178,2352,50,135
20,5%,1904,2070,2236,50,158
21,9%,1805,1962,2119,50,230
22,16%,1706,1854,2002,50,338
23,26%,1606,1746,1886,50,488
24,39%,1507,1638,1769,50,669
25,54%,1408,1530,1652,50,848
26,68%,1308,1422,1536,50,986
27,80%,1209,1314,1419,50,1058
28,88%,1110,1206,1302,50,1065
29,93%,1010,1098,1186,50,1024
30,100%,41,45,49,,45
31,100%,39,42,45,,42
32,100%,36,39,42,,39
33,100%,33,36,39,,36
34,100%,30,33,36,,33
35,100%,28,30,32,,30
36,100%,25,27,29,,27
37,100%,22,24,26,,24
38,100%,19,21,23,,21
39,100%,17,18,19,,18
40+,100%,14,15,16,,15
