Recipe Key,recipe_wieldable_sylvan_staff_2h_stacker_t2_rare
Recipe Name,Warded Sylvan Staff II
Skill,skill_weapon_smithing
UnlockAtSkillLevel,0
SkillDifficulty,23
XPMultiplier,6.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,2427,2638,2849,35,139
1,4%,2352,2557,2761,36,137
2,4%,2277,2475,2673,37,135
3,4%,2202,2394,2585,38,132
4,4%,2127,2312,2497,39,130
5,4%,2052,2230,2409,40,128
6,4%,1977,2149,2321,41,125
7,4%,1902,2067,2233,42,123
8,4%,1827,1986,2144,43,121
9,4%,1752,1904,2056,44,118
10,4%,1677,1822,1968,45,116
11,4%,1602,1741,1880,46,114
12,4%,1526,1659,1792,47,111
13,5%,1451,1578,1704,48,130
14,9%,1376,1496,1616,49,185
15,16%,1301,1414,1528,50,268
16,26%,1226,1333,1439,50,381
17,39%,1151,1251,1351,50,518
18,54%,1076,1170,1263,50,654
19,68%,1001,1088,1175,50,758
20,80%,926,1006,1087,50,813
21,88%,851,925,999,50,818
22,93%,776,843,911,50,787
23,100%,35,38,41,,38
24,100%,32,35,38,,35
25,100%,29,32,35,,32
26,100%,27,29,31,,29
27,100%,24,26,28,,26
28,100%,21,23,25,,23
29,100%,18,20,22,,20
30,100%,16,17,18,,17
31,100%,13,14,15,,14
32,100%,10,11,12,,11
33+,100%,7,8,9,,8
