Recipe Key,recipe_wieldable_mace_1h_0_t3_common
Recipe Name,recipe_wieldable_mace_1h_0_t3_common
Skill,skill_weapon_smithing
UnlockAtSkillLevel,14
SkillDifficulty,28
XPMultiplier,3.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
14,4%,818,890,961,38,72
15,4%,783,851,919,39,71
16,4%,748,813,878,40,71
17,4%,712,774,836,41,70
18,5%,677,736,795,42,79
19,9%,642,698,753,43,104
20,16%,606,659,712,44,142
21,26%,571,621,670,45,194
22,39%,536,582,629,46,255
23,54%,500,544,588,47,315
24,68%,465,506,546,48,360
25,80%,430,467,505,49,382
26,88%,394,429,463,50,383
27,93%,359,390,422,50,366
28,100%,40,43,46,,43
29,100%,37,40,43,,40
30,100%,34,37,40,,37
31,100%,31,34,37,,34
32,100%,29,31,33,,31
33,100%,26,28,30,,28
34,100%,23,25,27,,25
35,100%,20,22,24,,22
36,100%,17,19,21,,19
37,100%,15,16,17,,16
38+,100%,12,13,14,,13
