Recipe Key,recipe_wieldable_cleric_staff_2h_projectile_t4_uncommon
Recipe Name,Attuned Staff of Zephyr IV
Skill,skill_weapon_smithing
UnlockAtSkillLevel,25
SkillDifficulty,40
XPMultiplier,6.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
25,4%,1788,1943,2098,38,114
26,4%,1714,1863,2012,39,112
27,4%,1640,1782,1925,40,110
28,4%,1566,1702,1838,41,107
29,4%,1492,1621,1751,42,105
30,5%,1418,1541,1664,43,123
31,9%,1344,1461,1577,44,177
32,16%,1270,1380,1491,45,258
33,26%,1196,1300,1404,46,370
34,39%,1122,1219,1317,47,504
35,54%,1048,1139,1230,48,636
36,68%,974,1059,1143,49,738
37,80%,900,978,1056,50,790
38,88%,826,898,970,50,795
39,93%,752,817,883,50,763
40,100%,51,55,59,,55
41,100%,48,52,56,,52
42,100%,45,49,53,,49
43,100%,42,46,50,,46
44,100%,40,43,46,,43
45,100%,37,40,43,,40
46,100%,34,37,40,,37
47,100%,31,34,37,,34
48,100%,29,31,33,,31
49,100%,26,28,30,,28
50+,100%,23,25,27,,25
