Recipe Key,recipe_wieldable_tool_skinning_knife_t4_uncommon
Recipe Name,recipe_wieldable_tool_skinning_knife_t4_uncommon
Skill,skill_weapon_smithing
UnlockAtSkillLevel,25
SkillDifficulty,40
XPMultiplier,6.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
25,4%,1627,1769,1911,38,107
26,4%,1560,1696,1831,39,105
27,4%,1493,1623,1752,40,103
28,4%,1425,1549,1673,41,101
29,4%,1358,1476,1594,42,99
30,5%,1291,1403,1515,43,116
31,9%,1223,1330,1436,44,165
32,16%,1156,1257,1357,45,238
33,26%,1089,1183,1278,46,340
34,39%,1021,1110,1199,47,461
35,54%,954,1037,1120,48,581
36,68%,887,964,1041,49,673
37,80%,819,891,962,50,720
38,88%,752,817,883,50,724
39,93%,685,744,804,50,695
40,100%,51,55,59,,55
41,100%,48,52,56,,52
42,100%,45,49,53,,49
43,100%,42,46,50,,46
44,100%,40,43,46,,43
45,100%,37,40,43,,40
46,100%,34,37,40,,37
47,100%,31,34,37,,34
48,100%,29,31,33,,31
49,100%,26,28,30,,28
50+,100%,23,25,27,,25
