Recipe Key,recipe_wieldable_mace_1h_0_t2_uncommon
Recipe Name,recipe_wieldable_mace_1h_0_t2_uncommon
Skill,skill_weapon_smithing
UnlockAtSkillLevel,9
SkillDifficulty,21
XPMultiplier,3.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
9,4%,707,768,829,35,64
10,4%,673,732,791,36,64
11,5%,640,696,752,37,72
12,9%,607,660,713,38,96
13,16%,574,624,674,39,132
14,26%,541,588,635,40,182
15,39%,508,552,596,41,240
16,54%,475,516,557,42,298
17,68%,442,480,518,43,341
18,80%,408,444,480,44,363
19,88%,375,408,441,45,364
20,93%,342,372,402,46,349
21,100%,33,36,39,,36
22,100%,30,33,36,,33
23,100%,28,30,32,,30
24,100%,25,27,29,,27
25,100%,22,24,26,,24
26,100%,19,21,23,,21
27,100%,17,18,19,,18
28,100%,14,15,16,,15
29,100%,11,12,13,,12
30,100%,8,9,10,,9
31+,100%,6,6,6,,6
