Recipe Key,recipe_wieldable_cleric_staff_2h_projectile_t3_rare
Recipe Name,recipe_wieldable_cleric_staff_2h_projectile_t3_rare
Skill,skill_weapon_smithing
UnlockAtSkillLevel,0
SkillDifficulty,33
XPMultiplier,10.9
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,5074,5515,5957,38,257
1,4%,4954,5385,5815,39,253
2,4%,4833,5254,5674,40,249
3,4%,4713,5123,5533,41,244
4,4%,4593,4992,5392,42,240
5,4%,4472,4861,5250,43,236
6,4%,4352,4731,5109,44,231
7,4%,4232,4600,4968,45,227
8,4%,4111,4469,4827,46,223
9,4%,3991,4338,4685,47,219
10,4%,3871,4207,4544,48,214
11,4%,3750,4077,4403,49,210
12,4%,3630,3946,4261,50,206
13,4%,3510,3815,4120,50,201
14,4%,3389,3684,3979,50,195
15,4%,3269,3553,3838,50,190
16,4%,3149,3423,3696,50,185
17,4%,3028,3292,3555,50,180
18,4%,2908,3161,3414,50,174
19,4%,2788,3030,3273,50,169
20,4%,2667,2899,3131,50,164
21,4%,2547,2769,2990,50,159
22,4%,2427,2638,2849,50,154
23,5%,2306,2507,2708,50,182
24,9%,2186,2376,2566,50,269
25,16%,2066,2245,2425,50,401
26,26%,1945,2115,2284,50,583
27,39%,1825,1984,2143,50,804
28,54%,1705,1853,2001,50,1022
29,68%,1584,1722,1860,50,1191
30,80%,1464,1591,1719,50,1279
31,88%,1344,1461,1577,50,1289
32,93%,1223,1330,1436,50,1240
33,100%,44,48,52,,48
34,100%,41,45,49,,45
35,100%,39,42,45,,42
36,100%,36,39,42,,39
37,100%,33,36,39,,36
38,100%,30,33,36,,33
39,100%,28,30,32,,30
40,100%,25,27,29,,27
41,100%,22,24,26,,24
42,100%,19,21,23,,21
43+,100%,17,18,19,,18
