Recipe Key,recipe_wieldable_spear_2h_0_t4_uncommon
Recipe Name,recipe_wieldable_spear_2h_0_t4_uncommon
Skill,skill_weapon_smithing
UnlockAtSkillLevel,23
SkillDifficulty,38
XPMultiplier,5.9
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
23,4%,1574,1711,1848,38,105
24,4%,1509,1640,1771,39,103
25,4%,1444,1569,1695,40,101
26,4%,1379,1499,1618,41,99
27,4%,1314,1428,1542,42,97
28,5%,1248,1357,1466,43,113
29,9%,1183,1286,1389,44,161
30,16%,1118,1215,1313,45,232
31,26%,1053,1145,1236,46,330
32,39%,988,1074,1160,47,447
33,54%,923,1003,1083,48,563
34,68%,858,932,1007,49,651
35,80%,792,861,930,50,697
36,88%,727,791,854,50,700
37,93%,662,720,777,50,673
38,100%,49,53,57,,53
39,100%,46,50,54,,50
40,100%,43,47,51,,47
41,100%,40,44,48,,44
42,100%,38,41,44,,41
43,100%,35,38,41,,38
44,100%,32,35,38,,35
45,100%,29,32,35,,32
46,100%,27,29,31,,29
47,100%,24,26,28,,26
48+,100%,21,23,25,,23
