Recipe Key,recipe_wieldable_tool_skinning_knife_t2_rare
Recipe Name,Honed Iron Skinning Knife
Skill,skill_weapon_smithing
UnlockAtSkillLevel,0
SkillDifficulty,23
XPMultiplier,6.6
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,2356,2561,2766,35,136
1,4%,2283,2482,2680,36,134
2,4%,2210,2402,2595,37,132
3,4%,2137,2323,2509,38,129
4,4%,2064,2244,2424,39,127
5,4%,1992,2165,2338,40,125
6,4%,1919,2086,2252,41,123
7,4%,1846,2006,2167,42,121
8,4%,1773,1927,2081,43,118
9,4%,1700,1848,1996,44,116
10,4%,1627,1769,1910,45,114
11,4%,1554,1690,1825,46,112
12,4%,1482,1610,1739,47,110
13,5%,1409,1531,1654,48,127
14,9%,1336,1452,1568,49,181
15,16%,1263,1373,1483,50,261
16,26%,1190,1294,1397,50,371
17,39%,1117,1214,1312,50,504
18,54%,1044,1135,1226,50,635
19,68%,972,1056,1140,50,736
20,80%,899,977,1055,50,789
21,88%,826,898,969,50,794
22,93%,753,818,884,50,764
23,100%,35,38,41,,38
24,100%,32,35,38,,35
25,100%,29,32,35,,32
26,100%,27,29,31,,29
27,100%,24,26,28,,26
28,100%,21,23,25,,23
29,100%,18,20,22,,20
30,100%,16,17,18,,17
31,100%,13,14,15,,14
32,100%,10,11,12,,11
33+,100%,7,8,9,,8
