Recipe Key,recipe_wieldable_mace_2h_0_t2_uncommon
Recipe Name,recipe_wieldable_mace_2h_0_t2_uncommon
Skill,skill_weapon_smithing
UnlockAtSkillLevel,9
SkillDifficulty,22
XPMultiplier,3.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
9,4%,789,858,926,35,68
10,4%,754,819,885,36,67
11,4%,718,781,843,37,67
12,5%,683,742,802,38,76
13,9%,648,704,760,39,101
14,16%,612,666,719,40,140
15,26%,577,627,677,41,192
16,39%,542,589,636,42,255
17,54%,506,550,594,43,317
18,68%,471,512,553,44,363
19,80%,436,474,511,45,387
20,88%,400,435,470,46,388
21,93%,365,397,429,47,372
22,100%,34,37,40,,37
23,100%,31,34,37,,34
24,100%,29,31,33,,31
25,100%,26,28,30,,28
26,100%,23,25,27,,25
27,100%,20,22,24,,22
28,100%,17,19,21,,19
29,100%,15,16,17,,16
30,100%,12,13,14,,13
31,100%,9,10,11,,10
32+,100%,6,7,8,,7
