Recipe Key,recipe_wieldable_mace_1h_0_t3_rare
Recipe Name,Warded Wrought Iron Mace
Skill,skill_weapon_smithing
UnlockAtSkillLevel,0
SkillDifficulty,34
XPMultiplier,10.5
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,5004,5439,5874,38,254
1,4%,4888,5313,5738,39,250
2,4%,4772,5187,5602,40,246
3,4%,4656,5061,5466,41,242
4,4%,4540,4935,5330,42,238
5,4%,4424,4809,5194,43,234
6,4%,4308,4683,5058,44,230
7,4%,4192,4557,4922,45,225
8,4%,4077,4431,4785,46,221
9,4%,3961,4305,4649,47,217
10,4%,3845,4179,4513,48,213
11,4%,3729,4053,4377,49,209
12,4%,3613,3927,4241,50,205
13,4%,3497,3801,4105,50,200
14,4%,3381,3675,3969,50,195
15,4%,3265,3549,3833,50,190
16,4%,3149,3423,3697,50,185
17,4%,3033,3297,3561,50,180
18,4%,2917,3171,3425,50,175
19,4%,2801,3045,3289,50,170
20,4%,2685,2919,3153,50,165
21,4%,2570,2793,3016,50,160
22,4%,2454,2667,2880,50,155
23,4%,2338,2541,2744,50,150
24,5%,2222,2415,2608,50,177
25,9%,2106,2289,2472,50,260
26,16%,1990,2163,2336,50,387
27,26%,1874,2037,2200,50,563
28,39%,1758,1911,2064,50,775
29,54%,1642,1785,1928,50,986
30,68%,1526,1659,1792,50,1148
31,80%,1410,1533,1656,50,1232
32,88%,1294,1407,1520,50,1242
33,93%,1179,1281,1383,50,1194
34,100%,45,49,53,,49
35,100%,42,46,50,,46
36,100%,40,43,46,,43
37,100%,37,40,43,,40
38,100%,34,37,40,,37
39,100%,31,34,37,,34
40,100%,29,31,33,,31
41,100%,26,28,30,,28
42,100%,23,25,27,,25
43,100%,20,22,24,,22
44+,100%,17,19,21,,19
