Recipe Key,recipe_activatable_drink_mead_damagebuff_27
Recipe Name,Strawberry Mead
Skill,skill_winery_and_brewing
UnlockAtSkillLevel,14
SkillDifficulty,28
XPMultiplier,2.9
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
14,4%,742,806,871,38,69
15,4%,710,771,833,39,68
16,4%,678,737,796,40,68
17,4%,646,702,758,41,67
18,5%,614,667,720,42,75
19,9%,582,632,683,43,98
20,16%,550,597,645,44,132
21,26%,518,563,608,45,179
22,39%,486,528,570,46,234
23,54%,454,493,532,47,288
24,68%,422,458,495,48,328
25,80%,390,423,457,49,348
26,88%,358,389,420,50,347
27,93%,325,354,382,50,332
28,100%,40,43,46,,43
29,100%,37,40,43,,40
30,100%,34,37,40,,37
31,100%,31,34,37,,34
32,100%,29,31,33,,31
33,100%,26,28,30,,28
34,100%,23,25,27,,25
35,100%,20,22,24,,22
36,100%,17,19,21,,19
37,100%,15,16,17,,16
38+,100%,12,13,14,,13
