Recipe Key,recipe_item_material_mead_base_intense
Recipe Name,recipe_item_material_mead_base_intense
Skill,skill_winery_and_brewing
UnlockAtSkillLevel,24
SkillDifficulty,39
XPMultiplier,4.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
24,4%,1254,1363,1472,38,91
25,4%,1202,1307,1411,39,90
26,4%,1150,1250,1350,40,88
27,4%,1098,1194,1289,41,87
28,4%,1046,1137,1228,42,86
29,5%,995,1081,1167,43,99
30,9%,943,1025,1107,44,136
31,16%,891,968,1046,45,192
32,26%,839,912,985,46,270
33,39%,787,855,924,47,362
34,54%,735,799,863,48,453
35,68%,683,743,802,49,522
36,80%,631,686,741,50,557
37,88%,579,630,680,50,559
38,93%,528,573,619,50,537
39,100%,50,54,58,,54
40,100%,47,51,55,,51
41,100%,44,48,52,,48
42,100%,41,45,49,,45
43,100%,39,42,45,,42
44,100%,36,39,42,,39
45,100%,33,36,39,,36
46,100%,30,33,36,,33
47,100%,28,30,32,,30
48,100%,25,27,29,,27
49+,100%,22,24,26,,24
