Recipe Key,recipe_activatable_drink_mead_staminaregen_36
Recipe Name,recipe_activatable_drink_mead_staminaregen_36
Skill,skill_winery_and_brewing
UnlockAtSkillLevel,24
SkillDifficulty,39
XPMultiplier,4.5
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
24,4%,1201,1305,1409,38,89
25,4%,1151,1251,1351,39,87
26,4%,1101,1197,1293,40,86
27,4%,1052,1143,1234,41,85
28,4%,1002,1089,1176,42,84
29,5%,952,1035,1118,43,96
30,9%,903,981,1059,44,132
31,16%,853,927,1001,45,186
32,26%,803,873,943,46,260
33,39%,753,819,885,47,348
34,54%,704,765,826,48,435
35,68%,654,711,768,49,501
36,80%,604,657,710,50,534
37,88%,555,603,651,50,536
38,93%,505,549,593,50,514
39,100%,50,54,58,,54
40,100%,47,51,55,,51
41,100%,44,48,52,,48
42,100%,41,45,49,,45
43,100%,39,42,45,,42
44,100%,36,39,42,,39
45,100%,33,36,39,,36
46,100%,30,33,36,,33
47,100%,28,30,32,,30
48,100%,25,27,29,,27
49+,100%,22,24,26,,24
