Recipe Key,recipe_activatable_drink_beer_damagebuff_26
Recipe Name,recipe_activatable_drink_beer_damagebuff_26
Skill,skill_winery_and_brewing
UnlockAtSkillLevel,14
SkillDifficulty,28
XPMultiplier,2.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
14,4%,691,751,811,38,67
15,4%,661,718,776,39,66
16,4%,631,686,741,40,66
17,4%,601,653,706,41,65
18,5%,571,621,671,42,73
19,9%,542,589,636,43,94
20,16%,512,556,601,44,126
21,26%,482,524,566,45,169
22,39%,452,491,531,46,220
23,54%,422,459,496,47,269
24,68%,392,427,461,48,306
25,80%,363,394,426,49,324
26,88%,333,362,391,50,324
27,93%,303,329,356,50,310
28,100%,40,43,46,,43
29,100%,37,40,43,,40
30,100%,34,37,40,,37
31,100%,31,34,37,,34
32,100%,29,31,33,,31
33,100%,26,28,30,,28
34,100%,23,25,27,,25
35,100%,20,22,24,,22
36,100%,17,19,21,,19
37,100%,15,16,17,,16
38+,100%,12,13,14,,13
