Recipe Key,recipe_item_material_mead_base_weak
Recipe Name,recipe_item_material_mead_base_weak
Skill,skill_winery_and_brewing
UnlockAtSkillLevel,9
SkillDifficulty,20
XPMultiplier,2.1
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
9,4%,471,512,553,35,54
10,5%,448,487,526,36,60
11,9%,425,462,499,37,77
12,16%,402,437,472,38,102
13,26%,379,412,445,39,135
14,39%,355,386,417,40,175
15,54%,332,361,390,41,214
16,68%,309,336,363,42,243
17,80%,286,311,336,43,257
18,88%,263,286,308,44,256
19,93%,240,260,281,45,245
20,100%,32,35,38,,35
21,100%,29,32,35,,32
22,100%,27,29,31,,29
23,100%,24,26,28,,26
24,100%,21,23,25,,23
25,100%,18,20,22,,20
26,100%,16,17,18,,17
27,100%,13,14,15,,14
28,100%,10,11,12,,11
29,100%,7,8,9,,8
30+,100%,5,5,5,,5
