Recipe Key,recipe_wieldable_bow_2h_0_t3_common
Recipe Name,Hunter's Bow
Skill,skill_fletching
UnlockAtSkillLevel,10
SkillDifficulty,23
XPMultiplier,2.5
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
10,4%,423,460,497,20,38
11,4%,405,440,475,20,37
12,4%,386,420,454,20,36
13,5%,368,400,432,20,40
14,9%,350,380,410,20,54
15,16%,331,360,389,20,74
16,26%,313,340,367,20,103
17,39%,294,320,346,20,137
18,54%,276,300,324,21,171
19,68%,258,280,302,22,198
20,80%,239,260,281,23,212
21,88%,221,240,259,24,214
22,93%,202,220,238,25,206
23,100%,32,35,38,,35
24,100%,29,31,33,,31
25,100%,25,27,29,,27
26,100%,21,23,25,,23
27,100%,17,19,21,,19
28,100%,14,15,16,,15
29,100%,10,11,12,,11
30,100%,6,7,8,,7
31,100%,3,3,3,,3
32,100%,0,0,0,,0
33+,100%,0,0,0,,0
