Recipe Key,recipe_wieldable_bow_2h_0_t4_uncommon
Recipe Name,Attuned Curved Bow
Skill,skill_fletching
UnlockAtSkillLevel,21
SkillDifficulty,36
XPMultiplier,5.5
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
21,4%,1002,1089,1176,20,63
22,4%,961,1045,1129,20,61
23,4%,921,1001,1081,20,59
24,4%,880,957,1034,20,57
25,4%,840,913,986,20,56
26,5%,799,869,939,21,66
27,9%,759,825,891,22,97
28,16%,719,781,843,23,144
29,26%,678,737,796,24,208
30,39%,638,693,748,25,285
31,54%,597,649,701,26,362
32,68%,557,605,653,27,421
33,80%,516,561,606,28,453
34,88%,476,517,558,29,458
35,93%,435,473,511,30,442
36,100%,44,48,52,,48
37,100%,40,44,48,,44
38,100%,37,40,43,,40
39,100%,33,36,39,,36
40,100%,29,32,35,,32
41,100%,26,28,30,,28
42,100%,22,24,26,,24
43,100%,18,20,22,,20
44,100%,15,16,17,,16
45,100%,11,12,13,,12
46+,100%,7,8,9,,8
