Recipe Key,recipe_projectile_wrought_iron_head_arrow
Recipe Name,Wrought Iron Tipped Arrow
Skill,skill_fletching
UnlockAtSkillLevel,6
SkillDifficulty,14
XPMultiplier,1.6
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
6,16%,212,230,249,20,54
7,26%,200,218,235,20,71
8,39%,188,205,221,20,92
9,54%,177,192,207,20,113
10,68%,165,179,194,20,129
11,80%,153,166,180,20,137
12,88%,141,154,166,20,137
13,93%,130,141,152,20,132
14,100%,24,26,28,,26
15,100%,20,22,24,,22
16,100%,17,18,19,,18
17,100%,13,14,15,,14
18,100%,9,10,11,,10
19,100%,6,6,6,,6
20,100%,2,2,2,,2
21,100%,0,0,0,,0
22,100%,0,0,0,,0
23,100%,0,0,0,,0
24+,100%,0,0,0,,0
