Recipe Key,recipe_wearable_leather_legs_hunter_tn_t2_uncommon
Recipe Name,Hunter's Trousers of Binding Roots II
Skill,skill_leatherworking
UnlockAtSkillLevel,7
SkillDifficulty,16
XPMultiplier,2.5
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
7,9%,350,380,410,20,54
8,16%,331,360,389,20,74
9,26%,313,340,367,20,103
10,39%,294,320,346,20,137
11,54%,276,300,324,20,171
12,68%,258,280,302,20,197
13,80%,239,260,281,20,211
14,88%,221,240,259,20,213
15,93%,202,220,238,21,206
16,100%,26,28,30,,28
17,100%,22,24,26,,24
18,100%,18,20,22,,20
19,100%,15,16,17,,16
20,100%,11,12,13,,12
21,100%,7,8,9,,8
22,100%,4,4,4,,4
23,100%,0,0,0,,0
24,100%,0,0,0,,0
25,100%,0,0,0,,0
26+,100%,0,0,0,,0
